#wavelength 1.4
#field 0. 0. 1
#   ttheta     IntUP    sIntUP   IntDOWN  sIntDOWN
   12.90   0.00000   1.00000   0.00000   1.00000
   13.00   0.00000   1.00000   0.00000   1.00000
   13.10   0.00000   1.00000   0.00000   1.00000
   13.20   0.00000   1.00000   0.00000   1.00000
   13.30   0.00000   1.00000   0.00000   1.00000
   13.40   0.00000   1.00000   0.00000   1.00000
   13.50   0.00000   1.00000   0.00000   1.00000
   13.60   0.00000   1.00000   0.00000   1.00000
   13.70   0.00000   1.00000   0.00000   1.00000
   13.80   0.00000   1.00000   0.00000   1.00000
   13.90   0.00000   1.00000   0.00000   1.00000
   14.00   0.00000   1.00000   0.00000   1.00000
   14.10   0.00000   1.00000   0.00000   1.00000
   14.20   0.00000   1.00000   0.00000   1.00000
   14.30   0.00000   1.00000   0.00000   1.00000
   14.40   0.00000   1.00000   0.00000   1.00000
   14.50   0.00000   1.00000   0.00000   1.00000
   14.60   0.00000   1.00000   0.00000   1.00000
   14.70   0.00000   1.00000   0.00000   1.00000
   14.80   0.00000   1.00000   0.00000   1.00000
   14.90   0.00000   1.00000   0.00000   1.00000
   15.00   0.00000   1.00000   0.00000   1.00000
   15.10   0.00000   1.00000   0.00000   1.00000
   15.20   0.00000   1.00000   0.00000   1.00000
   15.30   0.00000   1.00000   0.00000   1.00000
   15.40   0.00000   1.00000   0.00000   1.00000
   15.50   0.00000   1.00000   0.00000   1.00000
   15.60   0.00000   1.00000   0.00000   1.00000
   15.70   0.00000   1.00000   0.00000   1.00000
   15.80   0.00000   1.00000   0.00000   1.00000
   15.90   0.00000   1.00000   0.00000   1.00000
   16.00   0.00000   1.00000   0.00000   1.00000
   16.10   0.00000   1.00000   0.00000   1.00000
   16.20   0.00000   1.00000   0.00000   1.00000
   16.30   0.00000   1.00000   0.00000   1.00000
   16.40   0.00000   1.00000   0.00000   1.00000
   16.50   0.00000   1.00000   0.00000   1.00000
   16.60   0.00000   1.00000   0.00000   1.00000
   16.70   0.00000   1.00000   0.00000   1.00000
   16.80   0.00000   1.00000   0.00000   1.00000
   16.90   0.00000   1.00000   0.00000   1.00000
   17.00   0.00000   1.00000   0.00000   1.00000
   17.10   0.00000   1.00000   0.00000   1.00000
   17.20   0.00000   1.00000   0.00000   1.00000
   17.30   0.00000   1.00000   0.00000   1.00000
   17.40   0.00000   1.00000   0.00000   1.00000
   17.50   0.00000   1.00000   0.00000   1.00000
   17.60   0.00000   1.00000   0.00000   1.00000
   17.70   0.00000   1.00000   0.00000   1.00000
   17.80   0.00000   1.00000   0.00000   1.00000
   17.90   0.00000   1.00000   0.00000   1.00000
   18.00   0.00000   1.00000   0.00000   1.00000
   18.10   0.00000   1.00000   0.00000   1.00000
   18.20   0.00000   1.00000   0.00000   1.00000
   18.30   0.00000   1.00000   0.00000   1.00000
   18.40   0.00000   1.00000   0.00000   1.00000
   18.50   0.00000   1.00000   0.00000   1.00000
   18.60   0.00000   1.00000   0.00000   1.00000
   18.70   0.00000   1.00000   0.00000   1.00000
   18.80   0.00000   1.00000   0.00000   1.00000
   18.90   0.00000   1.00000   0.00000   1.00000
   19.00   0.00000   1.00000   0.00000   1.00000
   19.10   0.00000   1.00000   0.00000   1.00000
   19.20   0.00000   1.00000   0.00000   1.00000
   19.30   0.00000   1.00000   0.00000   1.00000
   19.40   0.00000   1.00000   0.00000   1.00000
   19.50   0.00000   1.00000   0.00000   1.00000
   19.60   0.00000   1.00000   0.00000   1.00000
   19.70   0.00000   1.00000   0.00000   1.00000
   19.80   0.00000   1.00000   0.00000   1.00000
   19.90   0.00000   1.00000   0.00000   1.00000
   20.00   0.00000   1.00000   0.00000   1.00000
   20.10   0.00000   1.00000   0.00000   1.00000
   20.20   0.00000   1.00000   0.00000   1.00000
   20.30   0.00000   1.00000   0.00000   1.00000
   20.40   0.00000   1.00000   0.00000   1.00000
   20.50   0.00000   1.00000   0.00000   1.00000
   20.60   0.00000   1.00000   0.00000   1.00000
   20.70   0.00000   1.00000   0.00000   1.00000
   20.80   0.00000   1.00000   0.00000   1.00000
   20.90   0.00000   1.00000   0.00000   1.00000
   21.00   0.00000   1.00000   0.00000   1.00000
   21.10   0.00000   1.00000   0.00000   1.00000
   21.20   0.00000   1.00000   0.00000   1.00000
   21.30   0.00000   1.00000   0.00000   1.00000
   21.40   0.00000   1.00000   0.00000   1.00000
   21.50   0.00000   1.00000   0.00000   1.00000
   21.60   0.00000   1.00000   0.00000   1.00000
   21.70   0.00000   1.00000   0.00000   1.00000
   21.80   0.00000   1.00000   0.00000   1.00000
   21.90   0.00000   1.00000   0.00000   1.00000
   22.00   0.00000   1.00000   0.00000   1.00000
   22.10   0.00000   1.00000   0.00000   1.00000
   22.20   0.00000   1.00000   0.00000   1.00000
   22.30   0.00000   1.00000   0.00000   1.00000
   22.40   0.00000   1.00000   0.00000   1.00000
   22.50   0.00000   1.00000   0.00000   1.00000
   22.60   0.00000   1.00000   0.00000   1.00000
   22.70   0.00000   1.00000   0.00000   1.00000
   22.80   0.00000   1.00000   0.00000   1.00000
   22.90   0.00000   1.00000   0.00000   1.00000
   23.00   0.00000   1.00000   0.00000   1.00000
   23.10   0.00000   1.00000   0.00000   1.00000
   23.20   0.00000   1.00000   0.00000   1.00000
   23.30   0.00000   1.00000   0.00000   1.00000
   23.40   0.00000   1.00000   0.00000   1.00000
   23.50   0.00000   1.00000   0.00000   1.00000
   23.60   0.00000   1.00000   0.00000   1.00000
   23.70   0.00000   1.00000   0.00000   1.00000
   23.80   0.00000   1.00000   0.00000   1.00000
   23.90   0.00000   1.00000   0.00000   1.00000
   24.00   0.00000   1.00000   0.00000   1.00000
   24.10   0.00000   1.00000   0.00000   1.00000
   24.20   0.00000   1.00000   0.00000   1.00000
   24.30   0.00000   1.00000   0.00000   1.00000
   24.40   0.00000   1.00000   0.00000   1.00000
   24.50   0.00000   1.00000   0.00000   1.00000
   24.60   0.00000   1.00000   0.00000   1.00000
   24.70   0.00000   1.00000   0.00000   1.00000
   24.80   0.00000   1.00000   0.00000   1.00000
   24.90   0.00000   1.00000   0.00000   1.00000
   25.00   0.00000   1.00000   0.00000   1.00000
   25.10   0.00000   1.00000   0.00000   1.00000
   25.20   0.00000   1.00000   0.00000   1.00000
   25.30   0.00000   1.00000   0.00000   1.00000
   25.40   0.00000   1.00000   0.00000   1.00000
   25.50   0.00000   1.00000   0.00000   1.00000
   25.60   0.00000   1.00000   0.00000   1.00000
   25.70   0.00000   1.00000   0.00000   1.00000
   25.80   0.00000   1.00000   0.00000   1.00000
   25.90   0.00000   1.00000   0.00000   1.00000
   26.00   0.00000   1.00000   0.00000   1.00000
   26.10   0.00000   1.00000   0.00000   1.00000
   26.20   0.00000   1.00000   0.00000   1.00000
   26.30   0.00000   1.00000   0.00000   1.00000
   26.40   0.00000   1.00000   0.00000   1.00000
   26.50   0.00000   1.00000   0.00000   1.00000
   26.60   0.00000   1.00000   0.00000   1.00000
   26.70   0.00000   1.00000   0.00000   1.00000
   26.80   0.00000   1.00000   0.00000   1.00000
   26.90   0.00000   1.00000   0.00000   1.00000
   27.00   0.00000   1.00000   0.00000   1.00000
   27.10   0.00000   1.00000   0.00000   1.00000
   27.20   0.00000   1.00000   0.00000   1.00000
   27.30   0.00000   1.00000   0.00000   1.00000
   27.40   0.00000   1.00000   0.00000   1.00000
   27.50   0.00000   1.00000   0.00000   1.00000
   27.60   0.00000   1.00000   0.00000   1.00000
   27.70   0.00000   1.00000   0.00000   1.00000
   27.80   0.00000   1.00000   0.00000   1.00000
   27.90   0.00000   1.00000   0.00000   1.00000
   28.00   0.00000   1.00000   0.00000   1.00000
   28.10   0.00000   1.00000   0.00000   1.00000
   28.20   0.00000   1.00000   0.00000   1.00000
   28.30   0.00000   1.00000   0.00000   1.00000
   28.40   0.00000   1.00000   0.00000   1.00000
   28.50   0.00000   1.00000   0.00000   1.00000
   28.60   0.00000   1.00000   0.00000   1.00000
   28.70   0.00000   1.00000   0.00000   1.00000
   28.80   0.00000   1.00000   0.00000   1.00000
   28.90   0.00000   1.00000   0.00000   1.00000
   29.00   0.00000   1.00000   0.00000   1.00000
   29.10   0.00000   1.00000   0.00000   1.00000
   29.20   0.00000   1.00000   0.00000   1.00000
   29.30   0.00000   1.00000   0.00000   1.00000
   29.40   0.00000   1.00000   0.00000   1.00000
   29.50   0.00000   1.00000   0.00000   1.00000
   29.60   0.00000   1.00000   0.00000   1.00000
   29.70   0.00000   1.00000   0.00000   1.00000
   29.80   0.00000   1.00000   0.00000   1.00000
   29.90   0.00000   1.00000   0.00000   1.00000
   30.00   0.00000   1.00000   0.00000   1.00000
   30.10   0.00000   1.00000   0.00000   1.00000
   30.20   0.00000   1.00000   0.00000   1.00000
   30.30   0.00000   1.00000   0.00000   1.00000
   30.40   0.00000   1.00000   0.00000   1.00000
   30.50   0.00000   1.00000   0.00000   1.00000
   30.60   0.00000   1.00000   0.00000   1.00000
   30.70   0.00000   1.00000   0.00000   1.00000
   30.80   0.00000   1.00000   0.00000   1.00000
   30.90   0.00000   1.00000   0.00000   1.00000
   31.00   0.00000   1.00000   0.00000   1.00000
   31.10   0.00000   1.00000   0.00000   1.00000
   31.20   0.00000   1.00000   0.00000   1.00000
   31.30   0.00000   1.00000   0.00000   1.00000
   31.40   0.00000   1.00000   0.00000   1.00000
   31.50   0.00000   1.00000   0.00000   1.00000
   31.60   0.00000   1.00000   0.00000   1.00000
   31.70   0.00000   1.00000   0.00000   1.00000
   31.80   0.00000   1.00000   0.00000   1.00000
   31.90   0.00000   1.00000   0.00000   1.00000
   32.00   0.00000   1.00000   0.00000   1.00000
   32.10   0.00000   1.00000   0.00000   1.00000
   32.20   0.00000   1.00000   0.00000   1.00000
   32.30   0.00000   1.00000   0.00000   1.00000
   32.40   0.00000   1.00000   0.00000   1.00000
   32.50   0.00000   1.00000   0.00000   1.00000
   32.60   0.00000   1.00000   0.00000   1.00000
   32.70   0.00000   1.00000   0.00000   1.00000
   32.80   0.00000   1.00000   0.00000   1.00000
   32.90   0.00000   1.00000   0.00000   1.00000
   33.00   0.00000   1.00000   0.00000   1.00000
   33.10   0.00000   1.00000   0.00000   1.00000
   33.20   0.00000   1.00000   0.00000   1.00000
   33.30   0.00000   1.00000   0.00000   1.00000
   33.40   0.00000   1.00000   0.00000   1.00000
   33.50   0.00000   1.00000   0.00000   1.00000
   33.60   0.00000   1.00000   0.00000   1.00000
   33.70   0.00000   1.00000   0.00000   1.00000
   33.80   0.00000   1.00000   0.00000   1.00000
   33.90   0.00000   1.00000   0.00000   1.00000
   34.00   0.00000   1.00000   0.00000   1.00000
   34.10   0.00000   1.00000   0.00000   1.00000
   34.20   0.00000   1.00000   0.00000   1.00000
   34.30   0.00000   1.00000   0.00000   1.00000
   34.40   0.00000   1.00000   0.00000   1.00000
   34.50   0.00000   1.00000   0.00000   1.00000
   34.60   0.00000   1.00000   0.00000   1.00000
   34.70   0.00000   1.00000   0.00000   1.00000
   34.80   0.00000   1.00000   0.00000   1.00000
   34.90   0.00000   1.00000   0.00000   1.00000
   35.00   0.00000   1.00000   0.00000   1.00000
   35.10   0.00000   1.00000   0.00000   1.00000
   35.20   0.00000   1.00000   0.00000   1.00000
   35.30   0.00000   1.00000   0.00000   1.00000
   35.40   0.00000   1.00000   0.00000   1.00000
   35.50   0.00000   1.00000   0.00000   1.00000
   35.60   0.00000   1.00000   0.00000   1.00000
   35.70   0.00000   1.00000   0.00000   1.00000
   35.80   0.00000   1.00000   0.00000   1.00000
   35.90   0.00000   1.00000   0.00000   1.00000
   36.00   0.00000   1.00000   0.00000   1.00000
   36.10   0.00000   1.00000   0.00000   1.00000
   36.20   0.00000   1.00000   0.00000   1.00000
   36.30   0.00000   1.00000   0.00000   1.00000
   36.40   0.00000   1.00000   0.00000   1.00000
   36.50   0.00000   1.00000   0.00000   1.00000
   36.60   0.00000   1.00000   0.00000   1.00000
   36.70   0.00000   1.00000   0.00000   1.00000
   36.80   0.00000   1.00000   0.00000   1.00000
   36.90   0.00000   1.00000   0.00000   1.00000
   37.00   0.00000   1.00000   0.00000   1.00000
   37.10   0.00000   1.00000   0.00000   1.00000
   37.20   0.00000   1.00000   0.00000   1.00000
   37.30   0.00000   1.00000   0.00000   1.00000
   37.40   0.00000   1.00000   0.00000   1.00000
   37.50   0.00000   1.00000   0.00000   1.00000
   37.60   0.00000   1.00000   0.00000   1.00000
   37.70   0.00000   1.00000   0.00000   1.00000
   37.80   0.00000   1.00000   0.00000   1.00000
   37.90   0.00000   1.00000   0.00000   1.00000
   38.00   0.00000   1.00000   0.00000   1.00000
   38.10   0.00000   1.00000   0.00000   1.00000
   38.20   0.00000   1.00000   0.00000   1.00000
   38.30   0.00000   1.00000   0.00000   1.00000
   38.40   0.00000   1.00000   0.00000   1.00000
   38.50   0.00000   1.00000   0.00000   1.00000
   38.60   0.00000   1.00000   0.00000   1.00000
   38.70   0.00000   1.00000   0.00000   1.00000
   38.80   0.00000   1.00000   0.00000   1.00000
   38.90   0.00000   1.00000   0.00000   1.00000
   39.00   0.00000   1.00000   0.00000   1.00000
   39.10   0.00000   1.00000   0.00000   1.00000
   39.20   0.00000   1.00000   0.00000   1.00000
   39.30   0.00000   1.00000   0.00000   1.00000
   39.40   0.00000   1.00000   0.00000   1.00000
   39.50   0.00000   1.00000   0.00000   1.00000
   39.60   0.00000   1.00000   0.00000   1.00000
   39.70   0.00000   1.00000   0.00000   1.00000
   39.80   0.00000   1.00000   0.00000   1.00000
   39.90   0.00000   1.00000   0.00000   1.00000
   40.00   0.00000   1.00000   0.00000   1.00000
   40.10   0.00000   1.00000   0.00000   1.00000
   40.20   0.00000   1.00000   0.00000   1.00000
   40.30   0.00000   1.00000   0.00000   1.00000
   40.40   0.00000   1.00000   0.00000   1.00000
   40.50   0.00000   1.00000   0.00000   1.00000
   40.60   0.00000   1.00000   0.00000   1.00000
   40.70   0.00000   1.00000   0.00000   1.00000
   40.80   0.00000   1.00000   0.00000   1.00000
   40.90   0.00000   1.00000   0.00000   1.00000
   41.00   0.00000   1.00000   0.00000   1.00000
   41.10   0.00000   1.00000   0.00000   1.00000
   41.20   0.00000   1.00000   0.00000   1.00000
   41.30   0.00000   1.00000   0.00000   1.00000
   41.40   0.00000   1.00000   0.00000   1.00000
   41.50   0.00000   1.00000   0.00000   1.00000
   41.60   0.00000   1.00000   0.00000   1.00000
   41.70   0.00000   1.00000   0.00000   1.00000
   41.80   0.00000   1.00000   0.00000   1.00000
   41.90   0.00000   1.00000   0.00000   1.00000
   42.00   0.00000   1.00000   0.00000   1.00000
   42.10   0.00000   1.00000   0.00000   1.00000
   42.20   0.00000   1.00000   0.00000   1.00000
   42.30   0.00000   1.00000   0.00000   1.00000
   42.40   0.00000   1.00000   0.00000   1.00000
   42.50   0.00000   1.00000   0.00000   1.00000
   42.60   0.00000   1.00000   0.00000   1.00000
   42.70   0.00000   1.00000   0.00000   1.00000
   42.80   0.00000   1.00000   0.00000   1.00000
   42.90   0.00000   1.00000   0.00000   1.00000
   43.00   0.00000   1.00000   0.00000   1.00000
   43.10   0.00000   1.00000   0.00000   1.00000
   43.20   0.00000   1.00000   0.00000   1.00000
   43.30   0.00000   1.00000   0.00000   1.00000
   43.40   0.00000   1.00000   0.00000   1.00000
   43.50   0.00000   1.00000   0.00000   1.00000
   43.60   0.00000   1.00000   0.00000   1.00000
   43.70   0.00000   1.00000   0.00000   1.00000
   43.80   0.00000   1.00000   0.00000   1.00000
   43.90   0.00000   1.00000   0.00000   1.00000
   44.00   0.00000   1.00000   0.00000   1.00000
   44.10   0.00000   1.00000   0.00000   1.00000
   44.20   0.00000   1.00000   0.00000   1.00000
   44.30   0.00000   1.00000   0.00000   1.00000
   44.40   0.00000   1.00000   0.00000   1.00000
   44.50   0.00000   1.00000   0.00000   1.00000
   44.60   0.00000   1.00000   0.00000   1.00000
   44.70   0.00000   1.00000   0.00000   1.00000
   44.80   0.00000   1.00000   0.00000   1.00000
   44.90   0.00000   1.00000   0.00000   1.00000
   45.00   0.00000   1.00000   0.00000   1.00000
   45.10   0.00000   1.00000   0.00000   1.00000
   45.20   0.00000   1.00000   0.00000   1.00000
   45.30   0.00000   1.00000   0.00000   1.00000
   45.40   0.00000   1.00000   0.00000   1.00000
   45.50   0.00000   1.00000   0.00000   1.00000
   45.60   0.00000   1.00000   0.00000   1.00000
   45.70   0.00000   1.00000   0.00000   1.00000
   45.80   0.00000   1.00000   0.00000   1.00000
   45.90   0.00000   1.00000   0.00000   1.00000
   46.00   0.00000   1.00000   0.00000   1.00000
   46.10   0.00000   1.00000   0.00000   1.00000
   46.20   0.00000   1.00000   0.00000   1.00000
   46.30   0.00000   1.00000   0.00000   1.00000
   46.40   0.00000   1.00000   0.00000   1.00000
   46.50   0.00000   1.00000   0.00000   1.00000
   46.60   0.00000   1.00000   0.00000   1.00000
   46.70   0.00000   1.00000   0.00000   1.00000
   46.80   0.00000   1.00000   0.00000   1.00000
   46.90   0.00000   1.00000   0.00000   1.00000
   47.00   0.00000   1.00000   0.00000   1.00000
   47.10   0.00000   1.00000   0.00000   1.00000
   47.20   0.00000   1.00000   0.00000   1.00000
   47.30   0.00000   1.00000   0.00000   1.00000
   47.40   0.00000   1.00000   0.00000   1.00000
   47.50   0.00000   1.00000   0.00000   1.00000
   47.60   0.00000   1.00000   0.00000   1.00000
   47.70   0.00000   1.00000   0.00000   1.00000
   47.80   0.00000   1.00000   0.00000   1.00000
   47.90   0.00000   1.00000   0.00000   1.00000
   48.00   0.00000   1.00000   0.00000   1.00000
   48.10   0.00000   1.00000   0.00000   1.00000
   48.20   0.00000   1.00000   0.00000   1.00000
   48.30   0.00000   1.00000   0.00000   1.00000
   48.40   0.00000   1.00000   0.00000   1.00000
   48.50   0.00000   1.00000   0.00000   1.00000
   48.60   0.00000   1.00000   0.00000   1.00000
   48.70   0.00000   1.00000   0.00000   1.00000
   48.80   0.00000   1.00000   0.00000   1.00000
   48.90   0.00000   1.00000   0.00000   1.00000
   49.00   0.00000   1.00000   0.00000   1.00000
   49.10   0.00000   1.00000   0.00000   1.00000
   49.20   0.00000   1.00000   0.00000   1.00000
   49.30   0.00000   1.00000   0.00000   1.00000
   49.40   0.00000   1.00000   0.00000   1.00000
   49.50   0.00000   1.00000   0.00000   1.00000
   49.60   0.00000   1.00000   0.00000   1.00000
   49.70   0.00000   1.00000   0.00000   1.00000
   49.80   0.00000   1.00000   0.00000   1.00000
   49.90   0.00000   1.00000   0.00000   1.00000
   50.00   0.00000   1.00000   0.00000   1.00000
   50.10   0.00000   1.00000   0.00000   1.00000
   50.20   0.00000   1.00000   0.00000   1.00000
   50.30   0.00000   1.00000   0.00000   1.00000
   50.40   0.00000   1.00000   0.00000   1.00000
   50.50   0.00000   1.00000   0.00000   1.00000
   50.60   0.00000   1.00000   0.00000   1.00000
   50.70   0.00000   1.00000   0.00000   1.00000
   50.80   0.00000   1.00000   0.00000   1.00000
   50.90   0.00000   1.00000   0.00000   1.00000
   51.00   0.00000   1.00000   0.00000   1.00000
   51.10   0.00000   1.00000   0.00000   1.00000
   51.20   0.00000   1.00000   0.00000   1.00000
   51.30   0.00000   1.00000   0.00000   1.00000
   51.40   0.00000   1.00000   0.00000   1.00000
   51.50   0.00000   1.00000   0.00000   1.00000
   51.60   0.00000   1.00000   0.00000   1.00000
   51.70   0.00000   1.00000   0.00000   1.00000
   51.80   0.00000   1.00000   0.00000   1.00000
   51.90   0.00000   1.00000   0.00000   1.00000
   52.00   0.00000   1.00000   0.00000   1.00000
   52.10   0.00000   1.00000   0.00000   1.00000
   52.20   0.00000   1.00000   0.00000   1.00000
   52.30   0.00000   1.00000   0.00000   1.00000
   52.40   0.00000   1.00000   0.00000   1.00000
   52.50   0.00000   1.00000   0.00000   1.00000
   52.60   0.00000   1.00000   0.00000   1.00000
   52.70   0.00000   1.00000   0.00000   1.00000
   52.80   0.00000   1.00000   0.00000   1.00000
   52.90   0.00000   1.00000   0.00000   1.00000
   53.00   0.00000   1.00000   0.00000   1.00000
   53.10   0.00000   1.00000   0.00000   1.00000
   53.20   0.00000   1.00000   0.00000   1.00000
   53.30   0.00000   1.00000   0.00000   1.00000
   53.40   0.00000   1.00000   0.00000   1.00000
   53.50   0.00000   1.00000   0.00000   1.00000
   53.60   0.00000   1.00000   0.00000   1.00000
   53.70   0.00000   1.00000   0.00000   1.00000
   53.80   0.00000   1.00000   0.00000   1.00000
   53.90   0.00000   1.00000   0.00000   1.00000
   54.00   0.00000   1.00000   0.00000   1.00000
   54.10   0.00000   1.00000   0.00000   1.00000
   54.20   0.00000   1.00000   0.00000   1.00000
   54.30   0.00000   1.00000   0.00000   1.00000
   54.40   0.00000   1.00000   0.00000   1.00000
   54.50   0.00000   1.00000   0.00000   1.00000
   54.60   0.00000   1.00000   0.00000   1.00000
   54.70   0.00000   1.00000   0.00000   1.00000
   54.80   0.00000   1.00000   0.00000   1.00000
   54.90   0.00000   1.00000   0.00000   1.00000
   55.00   0.00000   1.00000   0.00000   1.00000
   55.10   0.00000   1.00000   0.00000   1.00000
   55.20   0.00000   1.00000   0.00000   1.00000
   55.30   0.00000   1.00000   0.00000   1.00000
   55.40   0.00000   1.00000   0.00000   1.00000
   55.50   0.00000   1.00000   0.00000   1.00000
   55.60   0.00000   1.00000   0.00000   1.00000
   55.70   0.00000   1.00000   0.00000   1.00000
   55.80   0.00000   1.00000   0.00000   1.00000
   55.90   0.00000   1.00000   0.00000   1.00000
   56.00   0.00000   1.00000   0.00000   1.00000
   56.10   0.00000   1.00000   0.00000   1.00000
   56.20   0.00000   1.00000   0.00000   1.00000
   56.30   0.00000   1.00000   0.00000   1.00000
   56.40   0.00000   1.00000   0.00000   1.00000
   56.50   0.00000   1.00000   0.00000   1.00000
   56.60   0.00000   1.00000   0.00000   1.00000
   56.70   0.00000   1.00000   0.00000   1.00000
   56.80   0.00000   1.00000   0.00000   1.00000
   56.90   0.00000   1.00000   0.00000   1.00000
   57.00   0.00000   1.00000   0.00000   1.00000
   57.10   0.00000   1.00000   0.00000   1.00000
   57.20   0.00000   1.00000   0.00000   1.00000
   57.30   0.00000   1.00000   0.00000   1.00000
   57.40   0.00000   1.00000   0.00000   1.00000
   57.50   0.00000   1.00000   0.00000   1.00000
   57.60   0.00000   1.00000   0.00000   1.00000
   57.70   0.00000   1.00000   0.00000   1.00000
   57.80   0.00000   1.00000   0.00000   1.00000
   57.90   0.00000   1.00000   0.00000   1.00000
   58.00   0.00000   1.00000   0.00000   1.00000
   58.10   0.00000   1.00000   0.00000   1.00000
   58.20   0.00000   1.00000   0.00000   1.00000
   58.30   0.00000   1.00000   0.00000   1.00000
   58.40   0.00000   1.00000   0.00000   1.00000
   58.50   0.00000   1.00000   0.00000   1.00000
   58.60   0.00000   1.00000   0.00000   1.00000
   58.70   0.00000   1.00000   0.00000   1.00000
   58.80   0.00000   1.00000   0.00000   1.00000
   58.90   0.00000   1.00000   0.00000   1.00000
   59.00   0.00000   1.00000   0.00000   1.00000
   59.10   0.00000   1.00000   0.00000   1.00000
   59.20   0.00000   1.00000   0.00000   1.00000
   59.30   0.00000   1.00000   0.00000   1.00000
   59.40   0.00000   1.00000   0.00000   1.00000
   59.50   0.00000   1.00000   0.00000   1.00000
   59.60   0.00000   1.00000   0.00000   1.00000
   59.70   0.00000   1.00000   0.00000   1.00000
   59.80   0.00000   1.00000   0.00000   1.00000
   59.90   0.00000   1.00000   0.00000   1.00000
   60.00   0.00000   1.00000   0.00000   1.00000
   60.10   0.00000   1.00000   0.00000   1.00000
   60.20   0.00000   1.00000   0.00000   1.00000
   60.30   0.00000   1.00000   0.00000   1.00000
   60.40   0.00000   1.00000   0.00000   1.00000
   60.50   0.00000   1.00000   0.00000   1.00000
   60.60   0.00000   1.00000   0.00000   1.00000
   60.70   0.00000   1.00000   0.00000   1.00000
   60.80   0.00000   1.00000   0.00000   1.00000
   60.90   0.00000   1.00000   0.00000   1.00000
   61.00   0.00000   1.00000   0.00000   1.00000
   61.10   0.00000   1.00000   0.00000   1.00000
   61.20   0.00000   1.00000   0.00000   1.00000
   61.30   0.00000   1.00000   0.00000   1.00000
   61.40   0.00000   1.00000   0.00000   1.00000
   61.50   0.00000   1.00000   0.00000   1.00000
   61.60   0.00000   1.00000   0.00000   1.00000
   61.70   0.00000   1.00000   0.00000   1.00000
   61.80   0.00000   1.00000   0.00000   1.00000
   61.90   0.00000   1.00000   0.00000   1.00000
   62.00   0.00000   1.00000   0.00000   1.00000
   62.10   0.00000   1.00000   0.00000   1.00000
   62.20   0.00000   1.00000   0.00000   1.00000
   62.30   0.00000   1.00000   0.00000   1.00000
   62.40   0.00000   1.00000   0.00000   1.00000
   62.50   0.00000   1.00000   0.00000   1.00000
   62.60   0.00000   1.00000   0.00000   1.00000
   62.70   0.00000   1.00000   0.00000   1.00000
   62.80   0.00000   1.00000   0.00000   1.00000
   62.90   0.00000   1.00000   0.00000   1.00000
   63.00   0.00000   1.00000   0.00000   1.00000
   63.10   0.00000   1.00000   0.00000   1.00000
   63.20   0.00000   1.00000   0.00000   1.00000
   63.30   0.00000   1.00000   0.00000   1.00000
   63.40   0.00000   1.00000   0.00000   1.00000
